train_text,true_label,predicted_label,max_score,correct
What do I have to do to get the contactless to work?,contactless_not_working,contactless_not_working,0.9040496349334717,1
The terminal I paid at wouldn't take my card. Is something wrong?,contactless_not_working,contactless_not_working,0.8339861631393433,1
Why wasn't my contactless accepted at the metro?,contactless_not_working,contactless_not_working,0.9038037061691284,1
Can I make a contactless payments?,contactless_not_working,contactless_not_working,0.8995464444160461,1
I can't get a contactless payment to work.,contactless_not_working,contactless_not_working,0.9011243581771851,1
Contactless payments need to be enabled for my card.,contactless_not_working,contactless_not_working,0.8884969353675842,1
Help me to set up contactless payments.,contactless_not_working,contactless_not_working,0.8969848155975342,1
My contactless stopped working today for no good reason. It's not working no matter where I try to use it. Can you please help me fix it?,contactless_not_working,contactless_not_working,0.9006611108779907,1
I'm confused ass to why my contactless is not working.,contactless_not_working,contactless_not_working,0.9030861258506775,1
I need help fixing my contactless. It's not working anywhere I go today.,contactless_not_working,contactless_not_working,0.9025657773017883,1
The contactless payments are not working.,contactless_not_working,contactless_not_working,0.9030314087867737,1
how to get new card?,contactless_not_working,contactless_not_working,0.7965022325515747,1
How do I troubleshoot my contactless?,contactless_not_working,contactless_not_working,0.9007816314697266,1
How can I fix my contactless?,contactless_not_working,contactless_not_working,0.9016377925872803,1
Any charges applicable for new card?,contactless_not_working,contactless_not_working,0.7817223072052002,1
I have a contactless that's broken.,contactless_not_working,contactless_not_working,0.9000514149665833,1
My contactless is non-functional.,contactless_not_working,contactless_not_working,0.9035500884056091,1
How can i get new card?,contactless_not_working,contactless_not_working,0.7787356376647949,1
My contactless stopped working today no matter where I try to use it. How do I get it to start working again?,contactless_not_working,contactless_not_working,0.9024301171302795,1
How do I troubleshoot when contactless doesn't work?,contactless_not_working,contactless_not_working,0.9047872424125671,1
How can I fix my card if the contactless function didn't work this morning?,contactless_not_working,contactless_not_working,0.8940382599830627,1
"I was trying to use contactless earlier, but it didn't work.",contactless_not_working,contactless_not_working,0.9021509289741516,1
Why wouldn't my contactless work for the metro?,contactless_not_working,contactless_not_working,0.9007236957550049,1
Are my contactless settings correct? I tried to use it today but it wasn't working.,contactless_not_working,contactless_not_working,0.9023668766021729,1
I am having problems with my contactless.,contactless_not_working,contactless_not_working,0.9007524251937866,1
"I am having issues using contactless payments, could my card be damaged?",contactless_not_working,contactless_not_working,0.901562511920929,1
"What is the reason when I tried to pay contactless at the bus, it didnt work?",contactless_not_working,contactless_not_working,0.901981770992279,1
Is there a top up fee for transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9683312177658081,1
Will there be a charge for topping up by account with a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9699916243553162,1
What are the charges for receiving a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9698512554168701,1
Is there a charge for SEPA transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9714552164077759,1
Will I be charged a fee for a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.969395101070404,1
What is the fee to top-up my account,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9674390554428101,1
Will you guys charge me for topping up by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9700756669044495,1
Can you tell me the cost of a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.935792088508606,1
Do you receive SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9640899300575256,1
What is the charge for receiving a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9690056443214417,1
Will I receive all the money sent to my account by SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9683986306190491,1
Am I going to see a charge for a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9686719179153442,1
Can I do a SWIFT transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9663143754005432,1
What would I be charged in receiving a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9686264395713806,1
How much is it to receive money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9613162279129028,1
Is there a charge for using transfers for top ups?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9679588079452515,1
"If someone sends me money, will I be charged?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9564434885978699,1
Do you accept SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9675082564353943,1
Am I charged for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9626893997192383,1
Will I be charged for topping up by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9711174964904785,1
Will I be charged any fee for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9610249400138855,1
Are there fees for receiving a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9701697826385498,1
Is there a fee to top up by bank transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9657825827598572,1
Do you offer SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9671785235404968,1
Will I be charged for a top off transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9671391248703003,1
Will I be charged for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9617205858230591,1
To receive money are there charges?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9641908407211304,1
Will there be a charge when money is added to my account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9666767120361328,1
What are the fees associated with top up via transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9671208262443542,1
Can I use SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9696649312973022,1
How much does a transfer cost?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9651303291320801,1
Is there a fee for a SEPA transfer,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9696444869041443,1
why do you charge for transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9275619983673096,1
Is there a fee to make a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9578273892402649,1
What is the charge to make a transfer,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9685460329055786,1
"If I were to transfer, what would the cost be?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9439514875411987,1
Does it cost anything to transfer money for a top-up?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9685012698173523,1
Will I be fined for topping up by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9698108434677124,1
what is the price of a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9627904295921326,1
If I top-up by using a trasfer are there charges that applied?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9677667617797852,1
Do I get charged if I get money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9604488015174866,1
Would I be able to use SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9676815867424011,1
Are there any charges for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9657303690910339,1
how much will I be charged for making a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9643740057945251,1
For topping-up is there a charge?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9677864909172058,1
Can I transfer money using the SWIFT service?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9679839611053467,1
Is there a charge for transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.5861481428146362,1
is there a fee for swift transfer,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9627931714057922,1
How much does it cost to top up by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.969420850276947,1
What are the fees for using transfer to top off my account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9678396582603455,1
Do you charge anything for topping up?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9668391942977905,1
Are SWIFT Transfers available at this bank?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9679552316665649,1
"If I were to do a transfer, what is the rate for that?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9674867987632751,1
How much do I need to pay for a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9611478447914124,1
Is there a charge for getting my money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9487302303314209,1
Does this program take SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9674018025398254,1
What does it cost to receive a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.968982458114624,1
How much will it be in order to pay with a bank transfer using SEPA?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9638246297836304,1
Will there be a fee if I receive a SEPA transfer,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.968656599521637,1
Am I charged if I make a top-up?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9678093791007996,1
do you have a fee for receiving a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.970212996006012,1
What does a transfer cost?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9646481275558472,1
Am I able to do a SWIFT transfer with you?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9629703164100647,1
Is a SWIFT transfer acceptable?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9622127413749695,1
Will I be charged for adding money by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9630402326583862,1
How much will it cost me for a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9685268998146057,1
How much would it cost me if I transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9630119204521179,1
What should I expect to be charged on a SEPA transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9704739451408386,1
What is the cost of a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9656169414520264,1
"I want to top up my account by a bank transfer, but will I be charged?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.967092752456665,1
Am I able to do a SWIFT transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9624802470207214,1
Are you aware of any charges for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9650654792785645,1
Are SWIFT transfers supported?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9677366018295288,1
Is there a charge for receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9662415981292725,1
Can I transfer using SWIFT?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9672141671180725,1
Am I going to be charged for receiving  money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9637105464935303,1
What are the additional charges for a SWIFT transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9653672575950623,1
Does it cost me anything to top up my account via bank transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9691721200942993,1
How much does it cost to make transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.959449052810669,1
How much would it cost me for a bank transfer to top up my account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9668129682540894,1
Do you take SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9675943851470947,1
Is there a fee for topping off by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9700804948806763,1
Will I be charged for receiving the money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9672034978866577,1
"For SEPA transfers, what kind of charge will be applied?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9711847305297852,1
Are there topping up fees if I have to transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9671952128410339,1
Am I going to be charged for topping up by transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9711338877677917,1
What is the handling fee for transfer?,top_up_by_bank_transfer_charge,transfer_fee_charged,0.8959983587265015,0
Does it cost me to add cash?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9553945660591125,1
Do I get charged if I am receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9659306406974792,1
Are you going to charge me to collect the money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9606298804283142,1
Can I Transfer from SWIFT?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9668672680854797,1
what is the fee for a transfer into my account,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9515482783317566,1
Do I pay a fee for SEPA transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9700291156768799,1
Is there a cost to receive money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9652382731437683,1
"I'd like to make a SEPA transfer to my account, but will I be charged?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9698055982589722,1
Can third party fees affect a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9117224812507629,1
Do you charge for transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.962800920009613,1
Will I be charged for topping up my account using a bank transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9676432609558105,1
How much would I be charged for a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9583920240402222,1
Is there a top up fee?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9631273150444031,1
are SWIFT transfers an option?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9665053486824036,1
How much does it cost to do a transfer?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9644785523414612,1
"If I top up by transfer, am I going to be charged?",top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9703376889228821,1
What are the charges for recieving SEPA transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9687967896461487,1
Are there any fees associated with receiving money?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9637477397918701,1
How much does each transfer cost?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9632858037948608,1
Is there any fees associated with receiving money with this account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9651786684989929,1
Will I be charged to top off my account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9646323919296265,1
What kind of fee is there to top-up my account?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9654329419136047,1
Do you process SWIFT transfers?,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9679638743400574,1
I want to do a swift transfer,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,0.9614421725273132,1
How long does a top-up take to go through?,pending_top_up,pending_top_up,0.981743335723877,1
I am under the impression that my top up is still pending,pending_top_up,pending_top_up,0.9827935695648193,1
How long will it take for my money to be deposited?,pending_top_up,pending_top_up,0.952102780342102,1
i put money on my card and i dont see it on the balance,pending_top_up,pending_top_up,0.9754469990730286,1
I have a top-up that's still pending and wanted to know about it.,pending_top_up,pending_top_up,0.9817638993263245,1
"It is still pending, I am still waiting. Your system just shows my top-up as pending. What is happening?",pending_top_up,pending_top_up,0.9816903471946716,1
Why is my top up not completing?,pending_top_up,pending_top_up,0.9812842011451721,1
What if my top up doesn't go through?,pending_top_up,pending_top_up,0.9812930226325989,1
"Sort your top up out please! It's been pending since an hour already, can you please make this go through asap I really need the money",pending_top_up,pending_top_up,0.9816328287124634,1
Says that my top-up is incomplete?,pending_top_up,pending_top_up,0.9805704951286316,1
It appears my top-up is still pending.,pending_top_up,pending_top_up,0.9825710654258728,1
My top up did not go through yet.,pending_top_up,pending_top_up,0.9824437499046326,1
Seems like my top-up has not gone through,pending_top_up,pending_top_up,0.9803778529167175,1
How long will my top-up stay pending?,pending_top_up,pending_top_up,0.9815146327018738,1
I think my top up is still pending?,pending_top_up,pending_top_up,0.9825133085250854,1
"Something is wrong with the top up! I'm a regular customer and use your service all the time, usually this works but now it just shows up as pending",pending_top_up,pending_top_up,0.9824979901313782,1
why isn't my top-up going through?,pending_top_up,pending_top_up,0.982045590877533,1
I topped up but it isn't in my account,pending_top_up,pending_top_up,0.9795841574668884,1
When will my top-up happen?,pending_top_up,pending_top_up,0.98119056224823,1
"My top up has been pending for an hour already, and I really need this to go through as soon as possible.  Can you help?",pending_top_up,pending_top_up,0.9813985228538513,1
What is the reason my top-up is still pending?,pending_top_up,pending_top_up,0.9817149639129639,1
how long does it take to reflect in my balance a top up,pending_top_up,pending_top_up,0.97905433177948,1
My top-up is taking a while to process!,pending_top_up,pending_top_up,0.9757508635520935,1
My top up is incomplete.,pending_top_up,pending_top_up,0.981600284576416,1
My top-up funds aren't available yet.,pending_top_up,pending_top_up,0.9806354641914368,1
Why hasn't my top-up finished pending yet?,pending_top_up,pending_top_up,0.9821971654891968,1
Where are my funds? I topped off my car but it didn't seem to complete.,pending_top_up,pending_top_up,0.9822335839271545,1
"I tried to top up, but the funds show up as pending. I thought it was instant?",pending_top_up,pending_top_up,0.9826368689537048,1
"I tried to top up, but it didn't finish.",pending_top_up,pending_top_up,0.9787521958351135,1
Should my top-up be completed by now?,pending_top_up,pending_top_up,0.9814343452453613,1
My top up did not complete.,pending_top_up,pending_top_up,0.5242452025413513,1
Why hasnt my top up gone through yet?? I thought it was suppose to be instant? Am I wrong? Why is it still pending?,pending_top_up,pending_top_up,0.9820236563682556,1
"I topped up and went to buy something, but it says that my funds are pending. Is there a way to quicken this process?",pending_top_up,pending_top_up,0.9791476726531982,1
When will my top up be approved?,pending_top_up,pending_top_up,0.9814003705978394,1
My top-up didn't go through; it still says pending. What's up with that?,pending_top_up,pending_top_up,0.9822348952293396,1
I can't find the money I just added to my account.,pending_top_up,pending_top_up,0.9506118893623352,1
What does it mean if my top-up has not gone through?,pending_top_up,pending_top_up,0.9824050068855286,1
"My top up hasn't gone through yet, why?",pending_top_up,pending_top_up,0.9827858805656433,1
I've been waiting for a top up to come through for over an hour and I need the funds now.,pending_top_up,pending_top_up,0.9804016947746277,1
"Hello, I am a new customer, and just tried topping up for the first time. According to your information, the transaction should be instant - why does it still show as pending?",pending_top_up,pending_top_up,0.9811838865280151,1
I attempted to top up my account but it's been frozen in a pending state for well over an hour now! Is this normal? I'm a new customer and this is my first time doing this. I assumed it would be done quicker than this.,pending_top_up,pending_top_up,0.8503650426864624,1
My account is  new  why can I  not top up,pending_top_up,pending_top_up,0.9774567484855652,1
"Help, I don't see my money i just added.",pending_top_up,pending_top_up,0.962738573551178,1
What happened to my Top-Up? It's not reflected.,pending_top_up,top_up_reverted,0.7120267152786255,0
"I'm waiting on a top-up, its still pending",pending_top_up,pending_top_up,0.9819042086601257,1
I'm a new customer and tried topping up today for the first time. It's still pending and doesn't seem to be working. I need to get this fixed.,pending_top_up,pending_top_up,0.9759671092033386,1
"Needed gas, been delayed for half an hour.Please fix it!",pending_top_up,pending_top_up,0.9565476179122925,1
Yesterday I topped up my card. Why didn't it complete as it still pending?,pending_top_up,pending_top_up,0.9830971956253052,1
Tell my why my top-up is pending.,pending_top_up,pending_top_up,0.9820547103881836,1
How long should I wait for top up go go through ?,pending_top_up,pending_top_up,0.9805998206138611,1
Top-up is loaded into the card and no update.,pending_top_up,pending_top_up,0.528714656829834,1
My top-up seems to be pending for a long time?,pending_top_up,pending_top_up,0.9820315837860107,1
"I already paid to top-up but the funds aren't available yet, where are they?",pending_top_up,pending_top_up,0.9803362488746643,1
What do I do if my top-up has not gone through?,pending_top_up,pending_top_up,0.9827883839607239,1
My top-up hasn't gone through,pending_top_up,pending_top_up,0.9764881134033203,1
Is my top up not working?,pending_top_up,top_up_failed,0.9629807472229004,0
My top up is pending still,pending_top_up,pending_top_up,0.9829172492027283,1
Why has my top up not gone through yet?,pending_top_up,pending_top_up,0.9827678799629211,1
"Hi, I tried topping up for the first time today (I'm a new customer), and the transaction has shown as pending for the last half an hour. Can you fix it?",pending_top_up,pending_top_up,0.9807543754577637,1
My top up says it is still pending,pending_top_up,pending_top_up,0.9829406142234802,1
I topped up about half an hour ago and the charge is still pending. I'm a new customer and today is my first time doing this. Can you fix it? It doesn't seem to be working.,pending_top_up,pending_top_up,0.9815185070037842,1
How long does it take for my top up to clear?,pending_top_up,pending_top_up,0.980994462966919,1
how long should i expect to wait when i add money,pending_top_up,pending_top_up,0.9755270481109619,1
I'm still waiting for the top-up!,pending_top_up,pending_top_up,0.9802496433258057,1
Is there a problem with the top up system? My transaction hasn't gone through properly,pending_top_up,pending_top_up,0.9725086688995361,1
How long will my top-up be pending?,pending_top_up,pending_top_up,0.9822050929069519,1
I believe my top up is still pending,pending_top_up,pending_top_up,0.9824531078338623,1
Why hasn't my top up gone through?,pending_top_up,pending_top_up,0.9811244606971741,1
Why is  my  top  up for  my  new account  not  instant,pending_top_up,pending_top_up,0.98076331615448,1
My money hasn't been deposited yet. When will it be?,pending_top_up,pending_top_up,0.9710661172866821,1
I'm still waiting for my top-up to go through,pending_top_up,pending_top_up,0.9823591113090515,1
How long after a failed topup will funds refurn to account,pending_top_up,pending_top_up,0.9781596064567566,1
My top is still pending.,pending_top_up,pending_top_up,0.9813413619995117,1
My top-up hasn't happened yet.,pending_top_up,pending_top_up,0.9800722599029541,1
Has my top up gone through?,pending_top_up,pending_top_up,0.9741808772087097,1
How long does it take for a top-up?,pending_top_up,pending_top_up,0.9792850017547607,1
I used my card to top up but it's saying it is still pending. What does this mean?,pending_top_up,pending_top_up,0.9810918569564819,1
When will my top-up go through?,pending_top_up,pending_top_up,0.9811139702796936,1
How long does it take for a top up to go through,pending_top_up,pending_top_up,0.9819275736808777,1
i have a pending top-up,pending_top_up,pending_top_up,0.9805254340171814,1
Why is the top-up I made still pending.,pending_top_up,pending_top_up,0.9822513461112976,1
My top-up is still pending,pending_top_up,pending_top_up,0.9823342561721802,1
My top up is still pending,pending_top_up,pending_top_up,0.9829882979393005,1
My top-up is taking a very long time to complete.,pending_top_up,pending_top_up,0.9814239144325256,1
I do not think the pop up went through yet.,pending_top_up,pending_top_up,0.9759028553962708,1
how long are my top ups pending,pending_top_up,pending_top_up,0.9819567203521729,1
Did I do something incorrectly? Where is my top-up?,pending_top_up,top_up_failed,0.5643996596336365,0
Why hasn't my top-up gone through?,pending_top_up,pending_top_up,0.9807240962982178,1
Should my top up still be pending?,pending_top_up,pending_top_up,0.9831246137619019,1
top up is still pending,pending_top_up,pending_top_up,0.9821500182151794,1
I have been waiting for my top-up to complete and it still hasn't gone through.,pending_top_up,pending_top_up,0.982147216796875,1
Im trying to top up my card but it's still pending and it's been an hour. Is there any way to make it go through faster? Do I not have enough?,pending_top_up,pending_top_up,0.9804957509040833,1
Please explain why my top-up hasn't been processed yet?,pending_top_up,pending_top_up,0.979487955570221,1
Why can't I see my funds after I topped up?,pending_top_up,pending_top_up,0.9090039134025574,1
My top up hasn't gone through,pending_top_up,pending_top_up,0.9815940856933594,1
I'm pretty sure my top up is still pending.,pending_top_up,pending_top_up,0.9832133054733276,1
When will my top-up be completed?,pending_top_up,pending_top_up,0.9818415641784668,1
"My top up keeps showing pending?  How long will things be like this?  Days, weeks, months?  I need the money quite urgently for an important coffee purchase, can you please let me know when top up will work?",pending_top_up,pending_top_up,0.9818965196609497,1
"I think something is wrong with your top up.  I've been waiting a little over an hour for this to go through, can you send it through for me?",pending_top_up,pending_top_up,0.8864451050758362,1
How long do top-ups take to go through,pending_top_up,pending_top_up,0.9820265173912048,1
I tried topping up for the first time today since I am a new customer. It doesn't appear that it's working. It has been pending for at least half an hour. Please take care of this.,pending_top_up,pending_top_up,0.9794696569442749,1
"How long is a top up supposed to be pending, because an hour is too long! Can you fix this to go through?",pending_top_up,pending_top_up,0.9789085388183594,1
There is a top up that has been pending for an hour and I don't know why.  I was expecting it immediately and need it now!,pending_top_up,pending_top_up,0.9810791015625,1
Can you tell me what is wrong ? I top-up with you all the time but this time it just shows my top-up as pending. What is happening?,pending_top_up,pending_top_up,0.9803655743598938,1
My top-up appears to be pending.,pending_top_up,pending_top_up,0.9817790389060974,1
Is there a reason that my top-up is still pending?,pending_top_up,pending_top_up,0.9819806218147278,1
why is top up pending,pending_top_up,pending_top_up,0.9815742373466492,1
"I topped-up my account, but I don't think it went through.",pending_top_up,pending_top_up,0.9812654852867126,1
The top-up is broken.,pending_top_up,pending_top_up,0.9783291816711426,1
"Is there something wrong with my top up I did an hour ago? it's still pending. I need that money, i cant afford to wait or have it come back to me.",pending_top_up,pending_top_up,0.9830403923988342,1
Why is my top-up pending?,pending_top_up,pending_top_up,0.9821817278862,1
"How come my top-up didn't go through instantly, like it usually does?",pending_top_up,pending_top_up,0.9720847010612488,1
It's been some time since refilled the top-up.,pending_top_up,pending_top_up,0.9811446070671082,1
I added money to the card but the transaction didn't go through,pending_top_up,pending_top_up,0.9730287194252014,1
How long do I need to wait til my top up isn't pending?,pending_top_up,pending_top_up,0.9823256134986877,1
top up not completed,pending_top_up,pending_top_up,0.981747031211853,1
It appears my top-up has not gone through.,pending_top_up,pending_top_up,0.9649099707603455,1
"Even though I added money ey to the card, I couldn't use it",pending_top_up,pending_top_up,0.9710864424705505,1
How long does it take for a top up to be approved?,pending_top_up,pending_top_up,0.9808659553527832,1
How do I make my top up complete?,pending_top_up,pending_top_up,0.9666147828102112,1
What is taking so long with my top up?,pending_top_up,pending_top_up,0.982049286365509,1
When will my top up be applied?,pending_top_up,pending_top_up,0.9811129570007324,1
Can you look into why my most recent top-up is showing as pending? I thought it was supposed to be instantaneous.,pending_top_up,pending_top_up,0.981132447719574,1
I just made a top-up but it shows as pending! I use your service all the time and have never had a problem before. Why does it keep showing up as pending?,pending_top_up,pending_top_up,0.9791308045387268,1
How long does my top up pending last?,pending_top_up,pending_top_up,0.9823307991027832,1
"I topped up last night but don't have any funds, why not?",pending_top_up,pending_top_up,0.9804232120513916,1
How long should it take for my top-up to finish? I've been waiting a while.,pending_top_up,pending_top_up,0.9804628491401672,1
Is there a reason my top-up has not gone through?,pending_top_up,pending_top_up,0.9059560894966125,1
Problem with my top up going through,pending_top_up,top_up_failed,0.9738707542419434,0
How do I know if my top-up went through?,pending_top_up,pending_top_up,0.9816462397575378,1
Can you please sort out your top up? I need this to go through asap because I really need the money. It's already been pending for an hour.,pending_top_up,pending_top_up,0.9819505214691162,1
Can you tell me why my pop-up is still pending?,pending_top_up,pending_top_up,0.9714404940605164,1
"new customer and filling gas for the first time today, not working,",pending_top_up,pending_top_up,0.9639785885810852,1
What's taking my top-up so long?,pending_top_up,pending_top_up,0.9805948138237,1
What is wrong with my top-up?,pending_top_up,pending_top_up,0.9739917516708374,1
When will my top up process?,pending_top_up,pending_top_up,0.9774837493896484,1
Can you explain to me why a top-up would still be pending?,pending_top_up,pending_top_up,0.9808274507522583,1
How long will it take for my top up to work? It's still pending,pending_top_up,pending_top_up,0.9803692698478699,1
Isn't my top-up supposed to mean its complete?,pending_top_up,pending_top_up,0.9778631925582886,1
What is the reason that my top-up is still pending?,pending_top_up,pending_top_up,0.9815453886985779,1
