utterance,assigned_label,predicted_label,predicted_confidence,cluster_label,cluster_confidence,confidence_difference
I'm just wondering when my card will get here.,card_delivery_estimate,card_arrival,0.8869165778160095,card_delivery_estimate,0.9637712423369567,-0.076854665
Can you get me my card fast?,card_delivery_estimate,card_delivery_estimate,0.9645793437957764,card_delivery_estimate,0.908301827,0.056277516
How long will it take to deliver something to US?,card_delivery_estimate,card_delivery_estimate,0.9652777314186096,card_delivery_estimate,0.8599735874270936,0.105304144
"I live in the US, how long will it take for delivery?",card_delivery_estimate,card_delivery_estimate,0.9680110812187195,card_delivery_estimate,0.7701397426329841,0.19787133858573536
When can I expect my card to be delivered to the US?,card_delivery_estimate,card_delivery_estimate,0.9713030457496643,card_delivery_estimate,0.9261269274252475,0.045176118324416814
I need my card quickly,card_delivery_estimate,card_delivery_estimate,0.9625018835067749,card_delivery_estimate,0.9233194357901906,0.039182448
Does delivery to the US take long?,card_delivery_estimate,card_delivery_estimate,0.9723995327949524,card_delivery_estimate,0.9490053196046977,0.023394213190254698
How long will it take to arrive?,card_delivery_estimate,card_delivery_estimate,0.8670673966407776,card_delivery_estimate,0.7616201081777342,0.10544728846304341
Can I have my card delivered on a specific day?,card_delivery_estimate,card_delivery_estimate,0.9660254120826721,card_delivery_estimate,0.7741995590125451,0.191825853
What is the difference between standard and express delivery?,card_delivery_estimate,card_delivery_estimate,0.9490610361099243,card_delivery_estimate,0.9826958462465079,-0.03363481
Can it be delivered by a specific date?,card_delivery_estimate,card_delivery_estimate,0.9754669666290283,card_delivery_estimate,0.9661490012676058,0.009317965
May I choose when it's delivered?,card_delivery_estimate,card_delivery_estimate,0.9697393178939819,card_delivery_estimate,0.9157157914615031,0.054023526432478874
I need it delivered on a certain date.,card_delivery_estimate,card_delivery_estimate,0.9737464189529419,card_delivery_estimate,0.9483586969463267,0.025387722
When should I expect my card?,card_delivery_estimate,card_delivery_estimate,0.9639765620231628,card_delivery_estimate,0.91589535,0.048081212
How long does it take to get my card? Can I choose when to receive it?,card_delivery_estimate,card_delivery_estimate,0.9635031223297119,card_delivery_estimate,0.8493636345474628,0.11413948778224914
How long will it take for the card to arrive?,card_delivery_estimate,card_delivery_estimate,0.7714799642562866,card_delivery_estimate,0.9509202832636718,-0.179440319
How fast can you deliver?,card_delivery_estimate,card_delivery_estimate,0.9676907062530518,card_delivery_estimate,0.8221266418468348,0.14556406440621694
"Ordered awhile back, what is the ETA in the US?",card_delivery_estimate,fiat_currency_support,0.3000866174697876,fiat_currency_support,0.5550108893004317,-0.254924272
How long should I expect for the card to arrive?,card_delivery_estimate,card_delivery_estimate,0.9747451543807983,card_delivery_estimate,0.9633538939929206,0.011391260387877744
Whats the delivery time to the United States?,card_delivery_estimate,card_delivery_estimate,0.9717215895652771,card_delivery_estimate,0.9568296275894157,0.014891962
When will the card arrive?,card_delivery_estimate,card_delivery_estimate,0.9489317536354065,card_delivery_estimate,0.9719830295870764,-0.023051276
Send my card as soon as you are able to.,card_delivery_estimate,card_delivery_estimate,0.9712045192718506,card_delivery_estimate,0.9616875942527081,0.009516925
When are cards delivered?,card_delivery_estimate,card_delivery_estimate,0.9616926908493042,card_delivery_estimate,0.7514482782827301,0.2102444125665741
How long does shipping take to get to a US destination?,card_delivery_estimate,card_delivery_estimate,0.9463691115379333,card_delivery_estimate,0.7496506801858364,0.196718431
Can I get my card expedited?,card_delivery_estimate,card_arrival,0.9555140733718872,card_delivery_estimate,0.9415498751419479,0.013964198229939329
How long until my card is delivered?,card_delivery_estimate,card_delivery_estimate,0.9142005443572998,card_delivery_estimate,0.9723431700652299,-0.058142626
I need my card to come as soon as possible.,card_delivery_estimate,card_delivery_estimate,0.9751793742179871,card_delivery_estimate,0.9655447994677513,0.009634575
When can I expect to receive my new card?,card_delivery_estimate,card_delivery_estimate,0.948586106,card_delivery_estimate,0.966321398,-0.017735291
I am waiting for my card to arrive.,card_delivery_estimate,card_arrival,0.9756739139556885,card_delivery_estimate,0.9454947755181126,0.030179138437575914
I need my card as soon as possible.,card_delivery_estimate,card_delivery_estimate,0.9739152789115906,card_delivery_estimate,0.9586074650872708,0.015307813824319783
I need it delivered by Saturday.,card_delivery_estimate,card_delivery_estimate,0.963722289,card_delivery_estimate,0.7554666131133513,0.20825567549519974
What's the U.S. Delivery time?,card_delivery_estimate,card_delivery_estimate,0.9708948135375977,card_delivery_estimate,0.9662854351886329,0.004609378
When will my card arrive?,card_delivery_estimate,card_delivery_estimate,0.9041568636894226,card_delivery_estimate,0.9676528409522349,-0.063495977
can I choose a date for delivery?,card_delivery_estimate,card_delivery_estimate,0.9669303297996521,card_delivery_estimate,0.9698544118160601,-0.002924082
Can I make sure my card is delivered on a specific day?,card_delivery_estimate,card_delivery_estimate,0.970943034,card_delivery_estimate,0.9519902273818542,0.018952806
Can I have it be delivered at a certain time?,card_delivery_estimate,card_delivery_estimate,0.9717876315116882,card_delivery_estimate,0.9104639248083668,0.061323706703321434
"When traveling, can I auto top-up my card at certain times?",automatic_top_up,automatic_top_up,0.9794010519981384,automatic_top_up,0.9427592815035467,0.03664177
Is there a limit when using auto top-up?,automatic_top_up,automatic_top_up,0.9789754748344421,automatic_top_up,0.9714591842822182,0.007516291
Will it automatically top-up or do I need to do that manually if there isn't much cash left?,automatic_top_up,automatic_top_up,0.9716141819953918,automatic_top_up,0.9714251661403689,0.000189016
"I'm running out of money, can I  auto top up?",automatic_top_up,automatic_top_up,0.9793573617935181,automatic_top_up,0.9528335485890826,0.026523813
How do I use auto top up?,automatic_top_up,automatic_top_up,0.9796960353851318,automatic_top_up,0.9617927386417969,0.017903296743334907
Can it automatically top-up money if there isn't much left?,automatic_top_up,automatic_top_up,0.9795656204223633,automatic_top_up,0.962275926,0.017289694
If there isn't much money left can it automatically top-up?,automatic_top_up,automatic_top_up,0.9797096252441406,automatic_top_up,0.9615860953829346,0.018123529861206022
"I read about the auto-top up function, but can't find it in the app.",automatic_top_up,automatic_top_up,0.9790124893188477,automatic_top_up,0.9522037814632374,0.026808707855610292
Can I have it add money at certain time intervals when I travel?,automatic_top_up,automatic_top_up,0.9665905237197876,automatic_top_up,0.9604217921212549,0.006168732
"I'm going to be away for awhile, can I have it add money automatically in certain intervals?",automatic_top_up,automatic_top_up,0.9778672456741333,automatic_top_up,0.9608195452592708,0.017047700414862477
"Where can I find the ""auto-top"" feature?",automatic_top_up,automatic_top_up,0.9794914722442627,automatic_top_up,0.9690879224039488,0.010403549840313886
"I just activated auto top-up, but it is not letting me enable it. Why not?",automatic_top_up,automatic_top_up,0.979198694,automatic_top_up,0.9525674106167141,0.026631284
Is there an auto top-up option?,automatic_top_up,automatic_top_up,0.9795807003974915,automatic_top_up,0.9627136765903557,0.016867023807135784
where is theft-top option?,automatic_top_up,automatic_top_up,0.9341267943382263,automatic_top_up,0.9211997201567227,0.012927074181503628
Are there limits on auto top-up?,automatic_top_up,automatic_top_up,0.9789648652076721,automatic_top_up,0.9635390491937174,0.015425816013954763
can you assist me with the auto top up ?,automatic_top_up,automatic_top_up,0.9799474477767944,automatic_top_up,0.9613400474294067,0.018607400347387726
Do you have any limit on the auto top-up?,automatic_top_up,automatic_top_up,0.9796593189239502,automatic_top_up,0.955061962,0.024597357
Why are there limits on auto top-up?,automatic_top_up,automatic_top_up,0.9785397052764893,automatic_top_up,0.9633833457392014,0.015156359537287889
How can I top up automatically?,automatic_top_up,automatic_top_up,0.9796265959739685,automatic_top_up,0.9618004245287931,0.017826171
How do I make sure I don't run out of money on my card while traveling?,automatic_top_up,wrong_exchange_rate_for_cash_withdrawal,0.48290887475013733,automatic_top_up,0.4489309705890042,0.033977904
What's the limit on automatic top-up?,automatic_top_up,automatic_top_up,0.9248772263526917,automatic_top_up,0.7303412623715978,0.19453596398109385
"If I will be traveling, is there a way to auto top-up my card on certain days?",automatic_top_up,automatic_top_up,0.9782987833023071,automatic_top_up,0.9338528151833454,0.044445968
Where is the auto top-up option?,automatic_top_up,automatic_top_up,0.9799283742904663,automatic_top_up,0.9624994797558786,0.017428894534587736
Can I have a auto top-up when my account is short?,automatic_top_up,automatic_top_up,0.9796236157417297,automatic_top_up,0.9547485608577025,0.024875054884027192
Do you have an auto top-up option?,automatic_top_up,automatic_top_up,0.9799092411994934,automatic_top_up,0.9624838006567368,0.017425441
Can I space out how often money is transferred along my travels?,automatic_top_up,balance_not_updated_after_bank_transfer,0.2889927327632904,receiving_money,0.24714375730228202,0.041848975
Will it automatically top-up money if there isn't a lot left?,automatic_top_up,automatic_top_up,0.9795370101928711,automatic_top_up,0.9622670342101888,0.017269975982682317
Can I have it add money automatically in certain intervals?,automatic_top_up,automatic_top_up,0.9787667989730835,automatic_top_up,0.9602785149018285,0.018488284071255023
Can I set up an automatic top-up for travel.,automatic_top_up,automatic_top_up,0.979117751,automatic_top_up,0.9533651847321883,0.025752566389332654
I've tried looking for the auto-top up option on your website and I can't seem to find it. Can you help me?,automatic_top_up,automatic_top_up,0.9783236980438232,automatic_top_up,0.9528819936837295,0.025441704360093742
how do I top up my money automatically,automatic_top_up,automatic_top_up,0.977640688,automatic_top_up,0.9624610169599536,0.015179671459388477
Can I be topped up once I hit a certain balance?,automatic_top_up,automatic_top_up,0.9377634525299072,automatic_top_up,0.904464507,0.033298946
Will it automatically top-up if there isn't much money left?,automatic_top_up,automatic_top_up,0.979369581,automatic_top_up,0.961660464,0.017709116
Is there any way to Auto top-up?,automatic_top_up,automatic_top_up,0.979686975,automatic_top_up,0.9685137663517003,0.011173209127425698
Can you explain where I can find the auto-top option?,automatic_top_up,automatic_top_up,0.9793859124183655,automatic_top_up,0.969813764,0.009572149
What is the auto top up function and where can I find that at?,automatic_top_up,automatic_top_up,0.978105903,automatic_top_up,0.9536567620574392,0.024449140614374754
Is there a way to top-up automatically?,automatic_top_up,automatic_top_up,0.9792471528053284,automatic_top_up,0.9597000592243822,0.019547093580946195
"Is there a top-up feature, if there isn't a lot of money left?",automatic_top_up,pending_top_up,0.7524842023849487,pending_top_up,0.4344069983974812,0.3180772039874675
What is the highest limit for Auto Top?,automatic_top_up,automatic_top_up,0.9796238541603088,automatic_top_up,0.9620117499730549,0.017612104187253896
How do I enable auto-top up?,automatic_top_up,automatic_top_up,0.9792303442955017,automatic_top_up,0.9623127877232434,0.016917556572258352
I've tried my card a bunch of times and it never worked.,card_not_working,card_not_working,0.8025845885276794,card_not_working,0.415920778,0.38666381065345445
I can't get my card to work.,card_not_working,card_not_working,0.9588583707809448,card_not_working,0.6045284041730106,0.35432996660793425
My card appears to be broken how can I fix it?,card_not_working,card_not_working,0.9668908715248108,card_not_working,0.7530976747194901,0.21379319680532072
How do I know why my card isn't working?,card_not_working,card_not_working,0.9542620778083801,card_not_working,0.5845721137816738,0.3696899640267063
My card broke.,card_not_working,card_not_working,0.9694864749908447,card_not_working,0.7128571654712313,0.2566293095196134
My card won't work.,card_not_working,card_not_working,0.9705511927604675,card_not_working,0.6674668702834875,0.30308432247698003
Why is my card not working?,card_not_working,card_not_working,0.9671165943145752,card_not_working,0.6723212601296042,0.29479533418497095
Can you please identify the problem with my bank card?,card_not_working,card_not_working,0.9046636819839478,card_not_working,0.5091734148287042,0.3954902671552436
How do I unblock my card using the app?,card_not_working,pin_blocked,0.9723111987113953,get_physical_card,0.9525582765288585,0.019752922
My card does not work,card_not_working,card_not_working,0.9673067331314087,card_not_working,0.6123928680296359,0.3549138651017728
How can I get my physical card to work?,card_not_working,card_not_working,0.9672554731369019,card_not_working,0.667516933,0.2997385405229138
Can someone assist me by explaining why my card is not working?,card_not_working,card_not_working,0.9699053764343262,card_not_working,0.6254914062092363,0.3444139702250899
Help me.  My card doesn't work.,card_not_working,card_not_working,0.9728947877883911,card_not_working,0.6887421712851595,0.28415261650323165
Can a card stop working?,card_not_working,card_not_working,0.9684165120124817,card_not_working,0.6435800545572269,0.3248364574552548
I think my card is broken,card_not_working,card_not_working,0.9682247042655945,card_not_working,0.7829640006411436,0.1852607036244509
Why isn't my card working?,card_not_working,card_not_working,0.9644342660903931,card_not_working,0.6640822080113089,0.30035205807908416
My card isn't working anymore.,card_not_working,card_not_working,0.9703978300094604,card_not_working,0.8112759956314071,0.15912183437805338
My card was declined today when eating and I need to know what's wrong.,card_not_working,card_not_working,0.9177829623222351,card_not_working,0.7543021471515619,0.16348081517067325
My card doesn't work.,card_not_working,card_not_working,0.973629892,card_not_working,0.6901047282232495,0.2835251636491565
How can I resolve a problem where my card won't go through at all?,card_not_working,card_not_working,0.9720384478569031,card_not_working,0.6868506119721431,0.28518783588475993
My actual card isn't working.,card_not_working,card_not_working,0.9689750671386719,card_not_working,0.71537142,0.2536036475146298
Is my card broken?,card_not_working,card_not_working,0.9705907106399536,card_not_working,0.688474754,0.28211595699379266
I broke my card,card_not_working,card_not_working,0.8953438401222229,card_not_working,0.47815218641867224,0.41719165370355066
My card stopped working,card_not_working,card_not_working,0.9705371856689453,card_not_working,0.6619734934700274,0.3085636921989179
"My card is broke, what do I do?",card_not_working,card_not_working,0.9697665572166443,card_not_working,0.7243713051061909,0.24539525211045343
"I tried using my card today and it's not working, can you help me?",card_not_working,card_not_working,0.9577904939651489,card_not_working,0.8126129121633848,0.1451775818017641
My card stopped working when I use it,card_not_working,card_not_working,0.9614388942718506,card_not_working,0.7952146730523136,0.16622422121953695
I can't use my card.,card_not_working,card_not_working,0.9721645712852478,card_not_working,0.70285938,0.26930519082592885
Need help with my card. It's not working.,card_not_working,card_not_working,0.9718335866928101,card_not_working,0.7260858217059276,0.24574776498688244
I cannot use my card.,card_not_working,card_not_working,0.9591560363769531,card_not_working,0.6401523334351386,0.31900370294181457
The card I've got seems to be broken.,card_not_working,card_not_working,0.9697097539901733,card_not_working,0.7242085899086295,0.24550116408154388
My card isn't working,card_not_working,card_not_working,0.9575186371803284,card_not_working,0.6338628409929301,0.32365579618739826
My card suddenly quit working.,card_not_working,card_not_working,0.9716727137565613,card_not_working,0.7121820966806844,0.25949061707587684
I have tried to use my card several times and it does not work.,card_not_working,card_not_working,0.9236982464790344,card_not_working,0.5530721156653762,0.37062613081365825
The card I have doesn't work.,card_not_working,card_not_working,0.9727813601493835,card_not_working,0.6720804819271328,0.3007008782222508
My card doesn't accept any transaction at all. What's wrong??,card_not_working,card_not_working,0.95819968,card_not_working,0.7287896267847817,0.22941005306675033
How can i check if my card is working?,card_not_working,card_not_working,0.9571321606636047,card_not_working,0.8070818526438968,0.15005030801970798
Nothing goes through on my card.,card_not_working,declined_card_payment,0.444193959,card_not_working,0.3572327249104208,0.086961234
How do I find out why my card won't work?,card_not_working,card_not_working,0.9082122445106506,card_not_working,0.4837006897468473,0.4245115547638033
"Could it be that I deactivated my card, its not working?",card_not_working,card_not_working,0.9409893751144409,card_not_working,0.5509345228439242,0.3900548522705167
May I exchange currencies with this?,exchange_via_app,exchange_via_app,0.9705705046653748,exchange_via_app,0.5405295228050485,0.43004098186032624
Tell me how I can exchange between different currency.,exchange_via_app,exchange_via_app,0.9633559584617615,exchange_via_app,0.7862126175477457,0.17714334091401573
Can I change from one currency to another?,exchange_via_app,exchange_via_app,0.9720085859298706,exchange_via_app,0.6237779066923638,0.34823067923750683
How do I change GBP to AUD?,exchange_via_app,exchange_via_app,0.976994514,exchange_via_app,0.672798532,0.30419598278385607
Will this app exchange currencies?,exchange_via_app,exchange_via_app,0.9750851988792419,exchange_via_app,0.6817144809868925,0.2933707178923495
How do I convert currencies with the app?,exchange_via_app,exchange_via_app,0.9724446535110474,exchange_via_app,0.5889884135028832,0.38345624000816414
How are currencies exchanged?,exchange_via_app,exchange_via_app,0.9551472067832947,exchange_via_app,0.5549587093667432,0.4001884974165515
Can I exchange currencies with this app?,exchange_via_app,exchange_via_app,0.9763928651809692,exchange_via_app,0.655422442,0.3209704228088952
How do I make an exchange from one currency to another?,exchange_via_app,exchange_via_app,0.9645838737487793,exchange_via_app,0.6496540724013087,0.3149298013474706
How do I interconvert between AUD and GBP?,exchange_via_app,exchange_via_app,0.9751873016357422,exchange_via_app,0.6101520658570043,0.36503523577873787
What all currencies can be exchanged?,exchange_via_app,exchange_via_app,0.9610946178436279,exchange_via_app,0.5114011993640785,0.44969341847954947
What is the best way to exchange currency between USD and GBP using your app?,exchange_via_app,exchange_via_app,0.9767996668815613,exchange_via_app,0.6213204600323612,0.3554792068492001
If I wanted to make a change from GBP to AUD what is the process?,exchange_via_app,exchange_via_app,0.9765589237213135,exchange_via_app,0.6229688165183063,0.3535901072030072
Can I get some money exchanged?,exchange_via_app,exchange_via_app,0.9571936726570129,exchange_via_app,0.633864172,0.32332950088519996
Is it possible to change to another currency?,exchange_via_app,exchange_via_app,0.975004256,exchange_via_app,0.6556353927797162,0.3193688629919208
How do I exchange my GBP to AUD?,exchange_via_app,exchange_via_app,0.9779412746429443,exchange_via_app,0.6440045591942009,0.3339367154487435
How would I use my money in a different country?,exchange_via_app,receiving_money,0.5607374906539917,receiving_money,0.3232446699054579,0.23749282074853378
"If I receive foreign currencies, am I able to exchange them on the app?",exchange_via_app,exchange_via_app,0.968562126,exchange_via_app,0.5795981811808738,0.38896394497879416
Can I change to another currency?,exchange_via_app,exchange_via_app,0.972312868,exchange_via_app,0.6054228743245198,0.3668899933169292
"I need AUD not GBP, how do I change it?",exchange_via_app,exchange_via_app,0.9763239026069641,exchange_via_app,0.6572561319773953,0.3190677706295688
What is the best way to exchange currency?,exchange_via_app,exchange_via_app,0.9633006453514099,exchange_via_app,0.7074040133115788,0.25589663203983115
If I need GBP instead of AUD what do I do?,exchange_via_app,exchange_via_app,0.9733579158782959,exchange_via_app,0.5863043493503323,0.38705356652796363
I was wondering whether exchanging currencies can be done on this app.,exchange_via_app,exchange_via_app,0.970817506,exchange_via_app,0.6274308022741283,0.3433867040391957
"I might need AUD instead of GBP, how to change?",exchange_via_app,exchange_via_app,0.9757999777793884,exchange_via_app,0.6778220304967019,0.29797794728268656
How do I go through the process of currency exchange?,exchange_via_app,exchange_via_app,0.9570698142051697,exchange_via_app,0.6409220271874648,0.31614778701770485
Change currency,exchange_via_app,exchange_via_app,0.944731593,exchange_via_app,0.6815101226096348,0.2632214705223842
Can am I able to exchange currencies?,exchange_via_app,exchange_via_app,0.9764397144317627,exchange_via_app,0.6991879026863468,0.2772518117454159
Where do I go to change GBP?,exchange_via_app,exchange_via_app,0.971479595,exchange_via_app,0.7262491963063343,0.24523039840115468
What currency's can i exchange for?,exchange_via_app,fiat_currency_support,0.5170354247093201,exchange_via_app,0.3904720876253977,0.12656333708392237
What currencies will this app exchange?,exchange_via_app,exchange_via_app,0.9573549032211304,exchange_via_app,0.48786397074857685,0.4694909324725535
Can this app help me exchange currencies?,exchange_via_app,exchange_via_app,0.9765817523002625,exchange_via_app,0.6954083703495656,0.28117338195069685
I would like to exchange some currency.,exchange_via_app,exchange_via_app,0.9675664901733398,exchange_via_app,0.668557505,0.29900898533736486
Can I exchange between GBP and USD on the app?,exchange_via_app,exchange_via_app,0.9778009057044983,exchange_via_app,0.6463010148860238,0.33149989081847453
Is there currency exchange on this app?,exchange_via_app,exchange_via_app,0.9642648696899414,exchange_via_app,0.7500785227643483,0.21418634692559313
Can I change my currency from USD to EUR?,exchange_via_app,fiat_currency_support,0.969311535,fiat_currency_support,0.5740099119513793,0.39530162340704966
"I think I want AUD and not GBP, can you help?",exchange_via_app,exchange_via_app,0.9559062719345093,exchange_via_app,0.49324839200103876,0.4626578799334705
How do I exchange currency?,exchange_via_app,exchange_via_app,0.9733054041862488,exchange_via_app,0.6892763144277044,0.28402908975854435
Can I use this app to change dollars into euros?,exchange_via_app,exchange_via_app,0.9719700813293457,exchange_via_app,0.5779045114810578,0.3940655698482879
Can I exchange currencies with my account?,exchange_via_app,exchange_via_app,0.9551428556442261,exchange_via_app,0.471827249,0.48331560668910306
I would like to exchange currencies,exchange_via_app,exchange_via_app,0.9683648943901062,exchange_via_app,0.6798016848609054,0.2885632095292008
"My entire gym bag, including my wallet, was stolen out of my locker today. Everything in my wallet is gone - how do I block the card to make it can't be used?",lost_or_stolen_card,lost_or_stolen_card,0.7400617003440857,lost_or_stolen_card,0.4405885034099856,0.29947319693410007
I can't find my card and think it may have been stolen.,lost_or_stolen_card,lost_or_stolen_card,0.9601016640663147,lost_or_stolen_card,0.7850738323579273,0.17502783170838743
"Someone stole my card. I need to report it stolen. I made a police report already, but how do I report it with you?",lost_or_stolen_card,lost_or_stolen_card,0.9520547986030579,lost_or_stolen_card,0.7425618439697468,0.20949295463331108
"I cant find my card, it's gone.",lost_or_stolen_card,lost_or_stolen_card,0.934488058,lost_or_stolen_card,0.613488762,0.32099929574236497
My card is lost! What can I do?,lost_or_stolen_card,lost_or_stolen_card,0.9563593864440918,lost_or_stolen_card,0.7407322411767222,0.2156271452673696
I lost my card,lost_or_stolen_card,lost_or_stolen_card,0.9573521614074707,lost_or_stolen_card,0.7371358345779454,0.2202163268295253
Oh no!  I lost my card!  Help!,lost_or_stolen_card,lost_or_stolen_card,0.9565601944923401,lost_or_stolen_card,0.781908161,0.17465203386154204
"I believe my card has been stolen, what can I do about this situation? It's urgent.",lost_or_stolen_card,lost_or_stolen_card,0.9539924263954163,lost_or_stolen_card,0.7748875716942301,0.1791048547011862
Help! Someone stole my card!,lost_or_stolen_card,lost_or_stolen_card,0.9312524199485779,lost_or_stolen_card,0.6117392994057141,0.31951312054286374
Help.  I have a stolen card!,lost_or_stolen_card,lost_or_stolen_card,0.954253614,lost_or_stolen_card,0.7626387896723099,0.1916148242765121
"card is lost, please help",lost_or_stolen_card,lost_or_stolen_card,0.9192460179328918,lost_or_stolen_card,0.5702752852237202,0.34897073270917167
How do I report my card stolen?,lost_or_stolen_card,lost_or_stolen_card,0.9615185260772705,lost_or_stolen_card,0.7853359635976632,0.17618256247960729
My card is gone I think it was stolen,lost_or_stolen_card,lost_or_stolen_card,0.9588487148284912,lost_or_stolen_card,0.7761109776506776,0.1827377371778136
Is a copy of the police report necessary for completing the report process?,lost_or_stolen_card,verify_my_identity,0.6222614645957947,verify_my_identity,0.8742146903510231,-0.251953226
I lost my wallet today with all my credit cards. Will you please block the card and send a replacement?,lost_or_stolen_card,lost_or_stolen_card,0.7053279876708984,lost_or_stolen_card,0.3820555671058497,0.32327242056504873
How do I deal with a stolen card?,lost_or_stolen_card,lost_or_stolen_card,0.9614906907081604,lost_or_stolen_card,0.7981224389638502,0.16336825174431024
Can you freeze my card it was stolen,lost_or_stolen_card,lost_or_stolen_card,0.9296860098838806,lost_or_stolen_card,0.6112758588468155,0.31841015103706516
Help!  I can't find my card.,lost_or_stolen_card,lost_or_stolen_card,0.9495134949684143,lost_or_stolen_card,0.7329522558806264,0.2165612390877879
What should I do if I lost my card?,lost_or_stolen_card,lost_or_stolen_card,0.9579561948776245,lost_or_stolen_card,0.7472588886143612,0.21069730626326333
I need help with a lost card,lost_or_stolen_card,lost_or_stolen_card,0.8373640775680542,lost_or_stolen_card,0.47570583934006627,0.3616582382279879
I think my card was stolen.,lost_or_stolen_card,lost_or_stolen_card,0.9630027413368225,lost_or_stolen_card,0.7890449335271034,0.17395780780971914
"Someone stole my wallet earlier today, not sure exactly when, probably on Piccadilly circus. Can you check if there were any attempts to use the card and obviously block it?",lost_or_stolen_card,cash_withdrawal_not_recognised,0.9534149169921875,cash_withdrawal_not_recognised,0.475327578,0.4780873389015095
I think I lost my card . I dont know how long it has been missing. Can you see if maybe someone else has been using it?,lost_or_stolen_card,lost_or_stolen_card,0.9427545070648193,lost_or_stolen_card,0.6087548549710451,0.33399965209377425
How can I freeze a stolen card?,lost_or_stolen_card,lost_or_stolen_card,0.9370602369308472,lost_or_stolen_card,0.6181752006941909,0.3188850362366563
What should I do if my card is missing?,lost_or_stolen_card,lost_or_stolen_card,0.9580297470092773,lost_or_stolen_card,0.7602164353042579,0.19781331170501948
My bags were stolen. I need a new card but need to cancel the stolen one.,lost_or_stolen_card,lost_or_stolen_card,0.9468737244606018,lost_or_stolen_card,0.6903412527683436,0.25653247169225823
Somehow I am missing my card.  What should I do?,lost_or_stolen_card,lost_or_stolen_card,0.9495284557342529,lost_or_stolen_card,0.6801164409821729,0.269412015
My card was taken from me,lost_or_stolen_card,lost_or_stolen_card,0.8298054933547974,lost_or_stolen_card,0.4725546933596098,0.35725079999518755
My card got lost.,lost_or_stolen_card,lost_or_stolen_card,0.9317014217376709,lost_or_stolen_card,0.5733050372476693,0.35839638449000155
Some idiot stole my card.,lost_or_stolen_card,lost_or_stolen_card,0.9113462567329407,lost_or_stolen_card,0.5830252514047408,0.32832100532819986
How do I report my card lost or stolen?,lost_or_stolen_card,lost_or_stolen_card,0.9422551393508911,lost_or_stolen_card,0.6080794571246563,0.33417568222623484
My card is lost! What do I do now?,lost_or_stolen_card,lost_or_stolen_card,0.9398204684257507,lost_or_stolen_card,0.6199887986467224,0.3198316697790283
I'm in Spain and my stuff has been stolen. My card was with it and I need a new one shipped and the old one frozen.,lost_or_stolen_card,lost_or_stolen_card,0.9409712553024292,lost_or_stolen_card,0.7614887868471926,0.17948246845523663
I believe my credit card was stolen.,lost_or_stolen_card,lost_or_stolen_card,0.6946840286254883,lost_or_stolen_card,0.38373662700249794,0.31094740162299034
How do I report a stolen card?,lost_or_stolen_card,lost_or_stolen_card,0.9565821886062622,lost_or_stolen_card,0.7841053301824312,0.17247685842383098
"Somebody has stolen my card, I need help please.",lost_or_stolen_card,lost_or_stolen_card,0.8553192019462585,lost_or_stolen_card,0.4824784333296668,0.37284076861659177
I cannot find my credit card.,lost_or_stolen_card,topping_up_by_card,0.41628706455230713,lost_or_stolen_card,0.46519444860661996,-0.048907384
Are you able to locate my card?,lost_or_stolen_card,lost_or_stolen_card,0.7600129246711731,lost_or_stolen_card,0.5288019862649974,0.23121093840617568
My card got stolen!,lost_or_stolen_card,lost_or_stolen_card,0.9594730734825134,lost_or_stolen_card,0.7813156729617408,0.17815740052077267
Help me please!  My card was stolen!,lost_or_stolen_card,lost_or_stolen_card,0.9602435827255249,lost_or_stolen_card,0.8208506273990666,0.13939295532645835
how old do i need to be to get an account for myself,age_limit,age_limit,0.9779364466667175,age_limit,0.9703044526739321,0.007631994
How young can I be to open my own account?,age_limit,age_limit,0.9777461290359497,age_limit,0.9628715038333303,0.014874625202619396
How old do I have to be?,age_limit,age_limit,0.9772845506668091,age_limit,0.9686027291384206,0.008681822
Can I open an account for a child?,age_limit,age_limit,0.9792167544364929,age_limit,0.9694525860582796,0.009764168
How old do we have to be?,age_limit,age_limit,0.9766834378242493,age_limit,0.9687630999927005,0.007920338
How do I go about setting up an account for my daughter?,age_limit,age_limit,0.9776540398597717,age_limit,0.9690574863645108,0.008596553
Is there an age minimum?,age_limit,age_limit,0.9772999286651611,age_limit,0.9394996912897231,0.037800237
What is the youngest age in order to have an account?,age_limit,age_limit,0.9779424071311951,age_limit,0.969621346,0.008321061
What age do I have to be?,age_limit,age_limit,0.977978528,age_limit,0.9704435890881764,0.007534938
Can my daughter open an account?,age_limit,age_limit,0.9784548878669739,age_limit,0.9695078999158471,0.008946988
What is the minimum age to open an account?,age_limit,age_limit,0.9787048101425171,age_limit,0.9723412985410008,0.006363512
What is the minimum age?,age_limit,age_limit,0.9776012897491455,age_limit,0.97011787,0.007483419
I am only 17. Can I make an account?,age_limit,age_limit,0.9744136333465576,age_limit,0.9722504766684957,0.002163157
Could I open an account for my children?,age_limit,age_limit,0.9790439605712891,age_limit,0.9691092420353545,0.009934719
What is the age to open an account?,age_limit,age_limit,0.977734387,age_limit,0.9719313218520754,0.005803065
How do I open up an account for my child?,age_limit,age_limit,0.9776040315628052,age_limit,0.9695942052496924,0.008009826
Can I open a bank account for my newborn baby?,age_limit,age_limit,0.9639717936515808,age_limit,0.9632222666568344,0.000749527
